,action_taken,action_taken_name,agency_code,agency_abbr,agency_name,applicant_ethnicity,applicant_ethnicity_name,applicant_income_000s,applicant_race_1,applicant_race_2,applicant_race_3,applicant_race_4,applicant_race_5,applicant_race_name_1,applicant_race_name_2,applicant_race_name_3,applicant_race_name_4,applicant_race_name_5,applicant_sex,applicant_sex_name,application_date_indicator,as_of_year,census_tract_number,co_applicant_ethnicity,co_applicant_ethnicity_name,co_applicant_race_1,co_applicant_race_2,co_applicant_race_3,co_applicant_race_4,co_applicant_race_5,co_applicant_race_name_1,co_applicant_race_name_2,co_applicant_race_name_3,co_applicant_race_name_4,co_applicant_race_name_5,co_applicant_sex,co_applicant_sex_name,county_code,county_name,denial_reason_1,denial_reason_2,denial_reason_3,denial_reason_name_1,denial_reason_name_2,denial_reason_name_3,edit_status,edit_status_name,hoepa_status,hoepa_status_name,lien_status,lien_status_name,loan_purpose,loan_purpose_name,loan_type,loan_type_name,msamd,msamd_name,owner_occupancy,owner_occupancy_name,preapproval,preapproval_name,property_type,property_type_name,purchaser_type,purchaser_type_name,respondent_id,sequence_number,state_code,state_abbr,state_name,hud_median_family_income,loan_amount_000s,number_of_1_to_4_family_units,number_of_owner_occupied_units,minority_population,population,rate_spread,tract_to_msamd_income
1218,4,Application withdrawn by applicant,5,NCUA,National Credit Union Administration,2,Not Hispanic or Latino,74.0,5,,,,,White,,,,,1,Male,0,2015,18.02,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,111.0,Yellowstone County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,2,FHA-insured,13740.0,Billings - MT,1,Owner-occupied as a principal dwelling,1,Preapproval was requested,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000000887,51,30,MT,Montana,66800.0,220,1898.0,1646.0,6.21999979019165,5952.0,,137.63999938964844
1219,2,Application approved but not accepted,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,,5,,,,,White,,,,,1,Male,0,2015,14.02,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,111.0,Yellowstone County,,,,,,,6.0,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,13740.0,Billings - MT,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0002735146,40945,30,MT,Montana,66800.0,134,1813.0,1614.0,7.71999979019165,5634.0,,132.94999694824222
1220,4,Application withdrawn by applicant,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,37.0,5,,,,,White,,,,,2,Female,0,2015,2.03,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,29.0,Flathead County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000451965,256048,30,MT,Montana,60000.0,145,1492.0,1084.0,6.9000000953674325,4261.0,,93.87000274658205
1221,4,Application withdrawn by applicant,7,HUD,Department of Housing and Urban Development,3,"Information not provided by applicant in mail, Internet, or telephone application",,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,3,"Information not provided by applicant in mail, Internet, or telephone application",0,2015,203.0,3,"Information not provided by applicant in mail, Internet, or telephone application",6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,3,"Information not provided by applicant in mail, Internet, or telephone application",19.0,Daniels County,,,,,,,6.0,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,75-2921540,19898,30,MT,Montana,60000.0,84,1058.0,633.0,5.599999904632568,1751.0,,91.5199966430664
1222,1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,53.0,5,,,,,White,,,,,1,Male,0,2015,5.01,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,49.0,Lewis and Clark County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000451965,749051,30,MT,Montana,60000.0,196,1528.0,1383.0,5.71999979019165,3919.0,,120.2300033569336
1223,1,Loan originated,5,NCUA,National Credit Union Administration,2,Not Hispanic or Latino,63.0,1,,,,,American Indian or Alaska Native,,,,,1,Male,0,2015,18.03,2,Not Hispanic or Latino,1,,,,,American Indian or Alaska Native,,,,,2,Female,111.0,Yellowstone County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,3,VA-guaranteed,13740.0,Billings - MT,1,Owner-occupied as a principal dwelling,1,Preapproval was requested,1,One-to-four family dwelling (other than manufactured housing),9,Other type of purchaser,0000000887,57,30,MT,Montana,66800.0,199,742.0,652.0,7.710000038146973,2061.0,,106.86000061035156
1224,1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,90.0,5,,,,,White,,,,,1,Male,0,2015,17.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,29.0,Flathead County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0002590037,10196,30,MT,Montana,60000.0,237,3747.0,2340.0,4.300000190734863,8115.0,,95.91000366210938
1225,4,Application withdrawn by applicant,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,120.0,5,,,,,White,,,,,1,Male,0,2015,2.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,7.0,Broadwater County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,2,Not owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000020310,5,30,MT,Montana,60000.0,75,1281.0,869.0,4.869999885559082,3535.0,,87.55999755859375
1226,1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,4,Not applicable,,7,,,,,Not applicable,,,,,4,Not applicable,0,2015,3.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,29.0,Flathead County,,,,,,,6.0,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,2,Not owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000601050,3235,30,MT,Montana,60000.0,138,3074.0,1142.0,6.610000133514403,4369.0,,93.08000183105469
1227,3,Application denied by financial institution,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,44.0,5,,,,,White,,,,,1,Male,0,2015,2.01,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,81.0,Ravalli County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000023806,285,30,MT,Montana,60000.0,142,1602.0,1040.0,6.380000114440918,3529.0,,94.4499969482422
1228,1,Loan originated,5,NCUA,National Credit Union Administration,2,Not Hispanic or Latino,165.0,5,,,,,White,,,,,1,Male,0,2015,18.01,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,111.0,Yellowstone County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,13740.0,Billings - MT,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),7,"Life insurance company, credit union, mortgage bank, or finance company",0000000887,60,30,MT,Montana,66800.0,408,1690.0,1536.0,6.0,5321.0,,206.72999572753903
1229,1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,,5,,,,,White,,,,,1,Male,0,2015,13.04,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,63.0,Missoula County,,,,,,,6.0,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,3,VA-guaranteed,33540.0,Missoula - MT,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),43-1965151,18357,30,MT,Montana,69800.0,385,2188.0,1896.0,6.71999979019165,6738.0,,126.0199966430664
1230,2,Application approved but not accepted,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,54.0,5,,,,,White,,,,,2,Female,0,2015,9403.03,2,Not Hispanic or Latino,5,,,,,White,,,,,1,Male,47.0,Lake County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000030788,706,30,MT,Montana,60000.0,98,3532.0,1814.0,24.6299991607666,5591.0,,101.08000183105469
1231,4,Application withdrawn by applicant,5,NCUA,National Credit Union Administration,2,Not Hispanic or Latino,72.0,5,,,,,White,,,,,1,Male,0,2015,9.01,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,111.0,Yellowstone County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,13740.0,Billings - MT,1,Owner-occupied as a principal dwelling,1,Preapproval was requested,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000000887,2,30,MT,Montana,66800.0,122,1186.0,948.0,15.920000076293945,3241.0,,87.04000091552734
1232,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,4,Not applicable,,7,,,,,Not applicable,,,,,4,Not applicable,0,2015,2.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,99.0,Teton County,,,,,,,6.0,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,2,Not owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000000364,25,30,MT,Montana,60000.0,32,795.0,537.0,4.199999809265137,1809.0,,106.5999984741211
1233,1,Loan originated,5,NCUA,National Credit Union Administration,2,Not Hispanic or Latino,63.0,5,,,,,White,,,,,1,Male,0,2015,18.02,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,111.0,Yellowstone County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,13740.0,Billings - MT,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),9,Other type of purchaser,0000000887,65,30,MT,Montana,66800.0,243,1898.0,1646.0,6.21999979019165,5952.0,,137.63999938964844
1234,1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,97.0,5,,,,,White,,,,,1,Male,0,2015,9666.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,95.0,Stillwater County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),7,"Life insurance company, credit union, mortgage bank, or finance company",84-0849361,5635,30,MT,Montana,60000.0,170,1373.0,969.0,4.070000171661377,3098.0,,112.4499969482422
1235,1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,47.0,5,,,,,White,,,,,1,Male,0,2015,5.03,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,31.0,Gallatin County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000451965,154915,30,MT,Montana,60000.0,221,3083.0,1811.0,6.829999923706055,8858.0,,114.26000213623048
1236,1,Loan originated,5,NCUA,National Credit Union Administration,2,Not Hispanic or Latino,53.0,5,,,,,White,,,,,1,Male,0,2015,2.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,111.0,Yellowstone County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,13740.0,Billings - MT,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),7,"Life insurance company, credit union, mortgage bank, or finance company",0000000887,12,30,MT,Montana,66800.0,128,1381.0,469.0,22.690000534057614,3751.0,,46.91999816894531
1237,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,3,"Information not provided by applicant in mail, Internet, or telephone application",35.0,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,3,"Information not provided by applicant in mail, Internet, or telephone application",0,2015,13.01,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,29.0,Flathead County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000020310,411,30,MT,Montana,60000.0,91,1913.0,1240.0,5.670000076293945,3228.0,,141.72000122070312
1238,1,Loan originated,5,NCUA,National Credit Union Administration,2,Not Hispanic or Latino,156.0,5,,,,,White,,,,,1,Male,0,2015,14.01,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,111.0,Yellowstone County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,13740.0,Billings - MT,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),7,"Life insurance company, credit union, mortgage bank, or finance company",0000000887,67,30,MT,Montana,66800.0,103,3385.0,2734.0,6.559999942779541,9227.0,,117.8000030517578
1239,4,Application withdrawn by applicant,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,73.0,5,,,,,White,,,,,1,Male,0,2015,4.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,31.0,Gallatin County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000020310,20,30,MT,Montana,60000.0,229,1883.0,1319.0,4.809999942779541,4848.0,,113.5999984741211
1240,3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,95.0,5,,,,,White,,,,,2,Female,0,2015,2.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,65.0,Musselshell County,3.0,,,Credit history,,,,,2,Not a HOEPA loan,3,Not secured by a lien,2,Home improvement,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000451965,1155085,30,MT,Montana,60000.0,4,1174.0,611.0,6.75,1999.0,,91.86000061035156
1241,1,Loan originated,5,NCUA,National Credit Union Administration,2,Not Hispanic or Latino,94.0,5,,,,,White,,,,,1,Male,0,2015,7.04,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,111.0,Yellowstone County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,2,FHA-insured,13740.0,Billings - MT,1,Owner-occupied as a principal dwelling,1,Preapproval was requested,1,One-to-four family dwelling (other than manufactured housing),9,Other type of purchaser,0000000887,21,30,MT,Montana,66800.0,238,1340.0,1293.0,8.920000076293945,3744.0,,137.1300048828125
1242,3,Application denied by financial institution,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,49.0,5,,,,,White,,,,,1,Male,0,2015,17.03,2,Not Hispanic or Latino,3,,,,,Black or African American,,,,,2,Female,111.0,Yellowstone County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,13740.0,Billings - MT,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000016191,2983,30,MT,Montana,66800.0,111,2082.0,1694.0,10.119999885559082,5275.0,,96.9800033569336
1243,1,Loan originated,5,NCUA,National Credit Union Administration,2,Not Hispanic or Latino,144.0,5,,,,,White,,,,,2,Female,0,2015,12.0,2,Not Hispanic or Latino,5,,,,,White,,,,,1,Male,111.0,Yellowstone County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,13740.0,Billings - MT,2,Not owner-occupied as a principal dwelling,2,Preapproval was not requested,1,One-to-four family dwelling (other than manufactured housing),9,Other type of purchaser,0000000887,73,30,MT,Montana,66800.0,131,1046.0,813.0,10.4399995803833,2778.0,,90.7699966430664
1244,6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,4,Not applicable,48.0,7,,,,,Not applicable,,,,,4,Not applicable,2,2015,12.02,4,Not applicable,7,,,,,Not applicable,,,,,4,Not applicable,49.0,Lewis and Clark County,,,,,,,6.0,Quality edit failure only,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),8,Affiliate institution,0000476810,90531,30,MT,Montana,60000.0,190,2084.0,1707.0,8.100000381469728,4815.0,,139.46000671386722
1245,1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,,5,,,,,White,,,,,2,Female,0,2015,1.0,2,Not Hispanic or Latino,5,,,,,White,,,,,1,Male,93.0,Silver Bow County,,,,,,,6.0,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,2,FHA-insured,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),0000451965,155276,30,MT,Montana,60000.0,97,1975.0,850.0,14.5600004196167,4919.0,,61.38000106811523
1246,1,Loan originated,5,NCUA,National Credit Union Administration,2,Not Hispanic or Latino,118.0,5,,,,,White,,,,,1,Male,0,2015,15.01,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,111.0,Yellowstone County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,13740.0,Billings - MT,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),7,"Life insurance company, credit union, mortgage bank, or finance company",0000000887,22,30,MT,Montana,66800.0,311,1652.0,1386.0,6.699999809265138,4540.0,,116.0500030517578
