,action_taken,action_taken_name,agency_code,agency_abbr,agency_name,applicant_ethnicity,applicant_ethnicity_name,applicant_income_000s,applicant_race_1,applicant_race_2,applicant_race_3,applicant_race_4,applicant_race_5,applicant_race_name_1,applicant_race_name_2,applicant_race_name_3,applicant_race_name_4,applicant_race_name_5,applicant_sex,applicant_sex_name,application_date_indicator,as_of_year,census_tract_number,co_applicant_ethnicity,co_applicant_ethnicity_name,co_applicant_race_1,co_applicant_race_2,co_applicant_race_3,co_applicant_race_4,co_applicant_race_5,co_applicant_race_name_1,co_applicant_race_name_2,co_applicant_race_name_3,co_applicant_race_name_4,co_applicant_race_name_5,co_applicant_sex,co_applicant_sex_name,county_code,county_name,denial_reason_1,denial_reason_2,denial_reason_3,denial_reason_name_1,denial_reason_name_2,denial_reason_name_3,edit_status,edit_status_name,hoepa_status,hoepa_status_name,lien_status,lien_status_name,loan_purpose,loan_purpose_name,loan_type,loan_type_name,msamd,msamd_name,owner_occupancy,owner_occupancy_name,preapproval,preapproval_name,property_type,property_type_name,purchaser_type,purchaser_type_name,respondent_id,sequence_number,state_code,state_abbr,state_name,hud_median_family_income,loan_amount_000s,number_of_1_to_4_family_units,number_of_owner_occupied_units,minority_population,population,rate_spread,tract_to_msamd_income
1590,1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,83.0,5,,,,,White,,,,,1,Male,0,2015,103.03,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,17.0,Cass County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,22020.0,"Fargo - ND, MN",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),13-6131491,118309,38,ND,North Dakota,76600.0,214,1532.0,1361.0,7.980000019073486,6281.0,,111.08999633789062
1591,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,140.0,5,,,,,White,,,,,1,Male,0,2015,9.01,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,17.0,Cass County,,,,,,,,,2,Not a HOEPA loan,2,Secured by a subordinate lien,3,Refinancing,1,Conventional,22020.0,"Fargo - ND, MN",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000019581,9751,38,ND,North Dakota,76600.0,39,2005.0,1640.0,6.739999771118164,4987.0,,93.08000183105469
1592,1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,169.0,5,,,,,White,,,,,1,Male,0,2015,8.01,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,17.0,Cass County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,22020.0,"Fargo - ND, MN",1,Owner-occupied as a principal dwelling,1,Preapproval was requested,1,One-to-four family dwelling (other than manufactured housing),9,Other type of purchaser,7020900006,46,38,ND,North Dakota,76600.0,225,903.0,701.0,9.390000343322754,3271.0,,104.05999755859376
1593,1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,80.0,5,,,,,White,,,,,1,Male,0,2015,108.03,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,35.0,Grand Forks County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,24220.0,"Grand Forks - ND, MN",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000451965,831282,38,ND,North Dakota,74200.0,110,1020.0,975.0,14.43000030517578,5626.0,,76.5199966430664
1594,1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,103.0,5,,,,,White,,,,,1,Male,0,2015,113.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,101.0,Ward County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),13-6131491,111363,38,ND,North Dakota,67500.0,320,2005.0,1557.0,3.9300000667572017,4677.0,,112.2699966430664
1595,1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,150.0,5,,,,,White,,,,,1,Male,0,2015,4.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,17.0,Cass County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,22020.0,"Fargo - ND, MN",2,Not owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),42-1739728,16321,38,ND,North Dakota,76600.0,91,1395.0,1021.0,6.960000038146973,3853.0,,90.47000122070312
1596,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,32.0,5,,,,,White,,,,,2,Female,0,2015,10.02,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,17.0,Cass County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,2,Home improvement,1,Conventional,22020.0,"Fargo - ND, MN",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000019581,9778,38,ND,North Dakota,76600.0,55,610.0,515.0,10.899999618530273,2780.0,,123.5500030517578
1597,1,Loan originated,1,OCC,Office of the Comptroller of the Currency,2,Not Hispanic or Latino,45.0,5,,,,,White,,,,,2,Female,0,2015,103.01,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,101.0,Ward County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,2,FHA-insured,,,1,Owner-occupied as a principal dwelling,1,Preapproval was requested,1,One-to-four family dwelling (other than manufactured housing),6,"Commercial bank, savings bank or savings association",0000700257,3309,38,ND,North Dakota,67500.0,166,1290.0,839.0,13.9399995803833,3701.0,,107.6500015258789
1598,1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,69.0,5,,,,,White,,,,,2,Female,0,2015,10.01,2,Not Hispanic or Latino,5,,,,,White,,,,,1,Male,17.0,Cass County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,2,FHA-insured,22020.0,"Fargo - ND, MN",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),0000451965,224174,38,ND,North Dakota,76600.0,197,1517.0,1347.0,9.539999961853027,5417.0,,97.58000183105469
1599,1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,41.0,5,,,,,White,,,,,1,Male,0,2015,205.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,59.0,Morton County,,,,,,,,,2,Not a HOEPA loan,3,Not secured by a lien,2,Home improvement,1,Conventional,13900.0,Bismarck - ND,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000451965,1177989,38,ND,North Dakota,77000.0,17,1700.0,1264.0,3.0199999809265137,3643.0,,77.12000274658203
1600,1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,184.0,5,,,,,White,,,,,1,Male,0,2015,111.04,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,15.0,Burleigh County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,13900.0,Bismarck - ND,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000451965,184032,38,ND,North Dakota,77000.0,335,1111.0,1111.0,4.079999923706056,3993.0,,156.49000549316406
1601,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,210.0,5,,,,,White,,,,,1,Male,0,2015,9.04,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,17.0,Cass County,,,,,,,,,2,Not a HOEPA loan,2,Secured by a subordinate lien,1,Home purchase,1,Conventional,22020.0,"Fargo - ND, MN",1,Owner-occupied as a principal dwelling,2,Preapproval was not requested,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000019581,9799,38,ND,North Dakota,76600.0,68,1065.0,1217.0,7.929999828338622,4008.0,,108.8000030517578
1602,1,Loan originated,1,OCC,Office of the Comptroller of the Currency,2,Not Hispanic or Latino,50.0,5,,,,,White,,,,,1,Male,0,2015,110.02,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,15.0,Burleigh County,,,,,,,6.0,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,13900.0,Bismarck - ND,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000708412,3470,38,ND,North Dakota,77000.0,111,1855.0,1838.0,3.25,5815.0,,123.66000366210938
1603,1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,3,"Information not provided by applicant in mail, Internet, or telephone application",65.0,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,3,"Information not provided by applicant in mail, Internet, or telephone application",0,2015,404.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,17.0,Cass County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,22020.0,"Fargo - ND, MN",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000451965,224180,38,ND,North Dakota,76600.0,234,1258.0,1154.0,3.380000114440918,3576.0,,124.23999786376952
1604,1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,90.0,5,,,,,White,,,,,1,Male,0,2015,1.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,17.0,Cass County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,22020.0,"Fargo - ND, MN",1,Owner-occupied as a principal dwelling,2,Preapproval was not requested,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),13-6131491,112027,38,ND,North Dakota,76600.0,230,1923.0,1858.0,3.740000009536743,5162.0,,136.50999450683594
1605,1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,39.0,5,,,,,White,,,,,2,Female,0,2015,105.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,101.0,Ward County,,,,,,,6.0,Quality edit failure only,2,Not a HOEPA loan,3,Not secured by a lien,2,Home improvement,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000451965,1185494,38,ND,North Dakota,67500.0,3,2213.0,1783.0,7.9099998474121085,5691.0,,128.19999694824222
1606,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,75.0,5,,,,,White,,,,,2,Female,0,2015,9.01,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,17.0,Cass County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,2,Home improvement,1,Conventional,22020.0,"Fargo - ND, MN",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000019581,9809,38,ND,North Dakota,76600.0,15,2005.0,1640.0,6.739999771118164,4987.0,,93.08000183105469
1607,6,Loan purchased by the institution,7,HUD,Department of Housing and Urban Development,4,Not applicable,,7,,,,,Not applicable,,,,,4,Not applicable,2,2015,117.0,4,Not applicable,7,,,,,Not applicable,,,,,4,Not applicable,35.0,Grand Forks County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,1,Conventional,24220.0,"Grand Forks - ND, MN",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),22-3039688,139366,38,ND,North Dakota,74200.0,398,2056.0,1674.0,7.920000076293945,5882.0,,115.08000183105469
1608,1,Loan originated,7,HUD,Department of Housing and Urban Development,3,"Information not provided by applicant in mail, Internet, or telephone application",56.0,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,2,Female,0,2015,112.0,3,"Information not provided by applicant in mail, Internet, or telephone application",6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,1,Male,35.0,Grand Forks County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,3,VA-guaranteed,24220.0,"Grand Forks - ND, MN",1,Owner-occupied as a principal dwelling,2,Preapproval was not requested,1,One-to-four family dwelling (other than manufactured housing),9,Other type of purchaser,43-1965151,8528,38,ND,North Dakota,74200.0,218,1850.0,1469.0,9.81999969482422,6231.0,,115.13999938964844
1609,3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,70.0,5,,,,,White,,,,,2,Female,0,2015,113.0,2,Not Hispanic or Latino,5,,,,,White,,,,,1,Male,101.0,Ward County,1.0,3.0,,Debt-to-income ratio,Credit history,,,,2,Not a HOEPA loan,3,Not secured by a lien,2,Home improvement,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,2,Manufactured housing,0,Loan was not originated or was not sold in calendar year covered by register,0000451965,1178638,38,ND,North Dakota,67500.0,3,2005.0,1557.0,3.9300000667572017,4677.0,,112.2699966430664
1610,1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,85.0,5,,,,,White,,,,,1,Male,0,2015,114.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,35.0,Grand Forks County,,,,,,,,,2,Not a HOEPA loan,3,Not secured by a lien,2,Home improvement,1,Conventional,24220.0,"Grand Forks - ND, MN",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000451965,1185520,38,ND,North Dakota,74200.0,30,956.0,736.0,4.360000133514403,2273.0,,101.58000183105469
1611,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,115.0,5,,,,,White,,,,,1,Male,0,2015,8.02,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,17.0,Cass County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,22020.0,"Fargo - ND, MN",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000019581,9812,38,ND,North Dakota,76600.0,115,1589.0,975.0,17.899999618530273,5167.0,,60.79999923706055
1612,4,Application withdrawn by applicant,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,85.0,5,,,,,White,,,,,2,Female,0,2015,405.0,2,Not Hispanic or Latino,5,,,,,White,,,,,1,Male,17.0,Cass County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,22020.0,"Fargo - ND, MN",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,7020900006,98,38,ND,North Dakota,76600.0,236,5432.0,4781.0,6.630000114440918,23686.0,,120.06999969482422
1613,1,Loan originated,7,HUD,Department of Housing and Urban Development,3,"Information not provided by applicant in mail, Internet, or telephone application",73.0,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,1,Male,0,2015,105.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,101.0,Ward County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,3,VA-guaranteed,,,1,Owner-occupied as a principal dwelling,2,Preapproval was not requested,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),43-1965151,9489,38,ND,North Dakota,67500.0,255,2213.0,1783.0,7.9099998474121085,5691.0,,128.19999694824222
1614,1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,51.0,5,,,,,White,,,,,1,Male,0,2015,9559.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,49.0,McHenry County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,3,VA-guaranteed,,,1,Owner-occupied as a principal dwelling,2,Preapproval was not requested,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),13-6131491,112702,38,ND,North Dakota,67500.0,150,1491.0,1038.0,2.25,2883.0,,96.62000274658205
1615,1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,73.0,5,,,,,White,,,,,1,Male,0,2015,404.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,17.0,Cass County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,4,FSA/RHS-guaranteed,22020.0,"Fargo - ND, MN",1,Owner-occupied as a principal dwelling,2,Preapproval was not requested,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),13-6131491,120117,38,ND,North Dakota,76600.0,230,1258.0,1154.0,3.380000114440918,3576.0,,124.23999786376952
1616,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,500.0,5,,,,,White,,,,,2,Female,0,2015,405.0,2,Not Hispanic or Latino,5,,,,,White,,,,,1,Male,17.0,Cass County,,,,,,,,,2,Not a HOEPA loan,2,Secured by a subordinate lien,2,Home improvement,1,Conventional,22020.0,"Fargo - ND, MN",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000019581,9816,38,ND,North Dakota,76600.0,187,5432.0,4781.0,6.630000114440918,23686.0,,120.06999969482422
1617,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,207.0,5,,,,,White,,,,,1,Male,0,2015,9537.0,2,Not Hispanic or Latino,1,,,,,American Indian or Alaska Native,,,,,2,Female,105.0,Williams County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),7,"Life insurance company, credit union, mortgage bank, or finance company",0000016191,1073,38,ND,North Dakota,67500.0,417,1824.0,1373.0,9.350000381469727,5735.0,,111.88999938964844
1618,1,Loan originated,7,HUD,Department of Housing and Urban Development,3,"Information not provided by applicant in mail, Internet, or telephone application",45.0,5,,,,,White,,,,,2,Female,0,2015,102.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,15.0,Burleigh County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,3,VA-guaranteed,13900.0,Bismarck - ND,1,Owner-occupied as a principal dwelling,2,Preapproval was not requested,1,One-to-four family dwelling (other than manufactured housing),9,Other type of purchaser,43-1965151,10215,38,ND,North Dakota,77000.0,230,2157.0,1112.0,11.75,5006.0,,64.33999633789061
1619,1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,67.0,5,,,,,White,,,,,1,Male,0,2015,120.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,35.0,Grand Forks County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,3,VA-guaranteed,24220.0,"Grand Forks - ND, MN",1,Owner-occupied as a principal dwelling,2,Preapproval was not requested,1,One-to-four family dwelling (other than manufactured housing),6,"Commercial bank, savings bank or savings association",84-0849361,2207,38,ND,North Dakota,74200.0,117,1219.0,911.0,7.0999999046325675,2746.0,,102.4499969482422
